Ilce,OdaSayisi,BrutM2, NetM2,BulunduguKat,BinaYasi,IsınmaTipi,KatSayisi,KrediyeUygunluk,EsyaDurumu,BanyoSayisi,YapininDurumu,Takas,SatisFiyati,TapuDurumu,Cephe
Pamukkale,4,145,135,2,22,Kombi,4,Bilinmiyor,Bilinmiyor,1,İkinci El,Bilinmiyor,1700000,,
Pamukkale,4,160,140,2,30,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2490000,Kat İrtifakı,
Pamukkale,2,54,49,2,12,Yerden Isıtma,4,Bilinmiyor,Eşyalı,1,İkinci El,Hayır,1369000,,
Pamukkale,3,105,96,2,26,Klima,8,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1249000,Kat Mülkiyeti,"Kuzey, Güney, Doğu"
Pamukkale,3,135,129,3,27,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1550000,,
Pamukkale,2,50,40,3,6,Kombi,3,Uygun değil,Eşyalı,1,İkinci El,Evet,890000,Kat İrtifakı,"Kuzey, Güney"
Pamukkale,2,55,45,4,6,Merkezi,8,Uygun,Eşyalı,1,İkinci El,Hayır,1295000,Kat Mülkiyeti,Kuzey
Pamukkale,2,52,47,0,12,Yerden Isıtma,4,Uygun,Eşyalı,1,Sıfır,Hayır,1349000,,
Pamukkale,3,100,95,3,13,Kombi,3,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,1450000,,
Pamukkale,5,180,160,2,19,Kombi,2,Uygun,Eşyalı Değil,2,İkinci El,Evet,3200000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,40,35,3,20,Klima,7,Uygun,Eşyalı,1,İkinci El,Hayır,959000,Kat Mülkiyeti,
Pamukkale,1,49,39,3,11,Yerden Isıtma,3,Uygun değil,Eşyalı,1,İkinci El,Hayır,839000,Kat Mülkiyeti,
Pamukkale,1,49,39,3,11,Yerden Isıtma,3,Uygun değil,Eşyalı,1,İkinci El,Hayır,839000,Kat Mülkiyeti,
Pamukkale,3,110,100,0,33,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1600000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,60,55,2,8,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,1650000,Kat Mülkiyeti,"Güney, Doğu"
Pamukkale,3,110,100,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3200000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,4,155,145,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3500000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,5,190,185,4,6,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,3250000,,
Pamukkale,4,140,135,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000,,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,130,115,1,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,2750000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,75,70,3,10,Kombi,5,Uygun,Eşyalı,1,İkinci El,Evet,1750000,Kat Mülkiyeti,
Pamukkale,3,140,130,2,20,Kombi,4,Bilinmiyor,Eşyalı Değil,1,İkinci El,Evet,1850000,,
Pamukkale,4,150,130,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2400000,,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,90,80,3,6,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,1359000,Kat Mülkiyeti,
Pamukkale,4,135,125,4,30,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2300000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,120,90,1,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1450000,Kat Mülkiyeti,
Pamukkale,2,50,45,1,7,Kombi,2,Uygun,Eşyalı,1,İkinci El,Evet,1300000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,4,160,150,4,17,Kombi,4,Bilinmiyor,Eşyalı Değil,1,Sıfır,Bilinmiyor,1600000,,
Pamukkale,3,120,100,1,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1450000,Kat Mülkiyeti,
Pamukkale,2,45,40,-1,20,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,699000,Kat İrtifakı,
Pamukkale,4,155,145,4,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000,Kat Mülkiyeti,
Pamukkale,4,130,125,1,0,Kombi,1,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2100000,Kat Mülkiyeti,
Pamukkale,4,165,150,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2550000,,
Pamukkale,4,160,150,0,0,Jeotermal Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1800000,,
Pamukkale,3,110,100,2,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2250000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,48,45,4,5,Kombi,7,Uygun,Eşyalı,1,İkinci El,Hayır,1095000,Kat Mülkiyeti,
Pamukkale,4,175,150,2,16,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2700000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,50,40,3,4,Yerden Isıtma,4,Uygun,Eşyalı,1,İkinci El,Hayır,1199000,Kat İrtifakı,
Pamukkale,2,40,34,-1,2,Kombi,3,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,749000,Kat Mülkiyeti,Kuzey
Pamukkale,3,115,105,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2300000,Kat Mülkiyeti,
Pamukkale,2,50,45,0,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1150000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,3,115,110,0,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2250000,Kat Mülkiyeti,
Pamukkale,4,130,120,4,5,Kombi,7,Bilinmiyor,Eşyalı Değil,1,İkinci El,Hayır,2000000,,
Pamukkale,3,100,90,2,5,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2330000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,65,60,3,7,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,1250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,45,40,2,7,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1250000,Kat Mülkiyeti,
Pamukkale,2,54,47,2,10,Yerden Isıtma,4,Uygun,Eşyalı,1,İkinci El,Evet,1369000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,70,60,0,7,Belirtilmemiş,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1300000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Pamukkale,2,50,45,2,8,Yerden Isıtma,4,Uygun,Eşyalı,1,İkinci El,Hayır,1260000,Kat Mülkiyeti,"Kuzey, Güney, Doğu"
Pamukkale,3,65,55,2,12,Merkezi,5,Uygun,Eşyalı,1,İkinci El,Evet,1200000,Kat Mülkiyeti,
Pamukkale,2,60,59,2,6,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1680000,Kat İrtifakı,
Merkezefendi,3,100,90,4,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,125,115,0,12,Merkezi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,105,98,2,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2950000,,"Güney, Doğu"
Merkezefendi,4,170,165,1,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,168,158,7,7,Merkezi,12,Uygun,Eşyalı Değil,2,İkinci El,Hayır,5250000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Merkezefendi,3,110,100,3,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1790000,Kat Mülkiyeti,
Merkezefendi,2,65,60,5,4,Yerden Isıtma,7,Uygun,Eşyalı,1,İkinci El,Hayır,1265000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Merkezefendi,4,165,160,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3300000,,
Merkezefendi,4,190,175,5,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6500000,Kat Mülkiyeti,"Güney, Batı"
Merkezefendi,2,70,50,3,3,Yerden Isıtma,7,Uygun,Eşyalı,1,İkinci El,Evet,1300000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,170,150,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3350000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2350000,,
Merkezefendi,3,135,125,4,25,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2500000,Kat Mülkiyeti,
Merkezefendi,4,175,150,3,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,215,210,4,0,Yerden Isıtma,8,Uygun,Eşyalı Değil,2,Sıfır,Hayır,7500000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,200,170,-2,11,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3150000,Kat Mülkiyeti,Doğu
Merkezefendi,4,190,170,3,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,150,3,10,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,3100000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,180,160,5,0,Kombi,9,Uygun,Eşyalı,2,Sıfır,Evet,4499000,Kat Mülkiyeti,
Merkezefendi,4,160,150,0,5,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2500000,,
Merkezefendi,3,115,100,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2900000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2350000,,
Merkezefendi,3,120,90,0,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1945000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,0,30,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1300000,,
Merkezefendi,4,220,200,15,15,Merkezi,15,Uygun,Eşyalı Değil,2,İkinci El,Evet,3250000,Kat İrtifakı,"Kuzey, Güney, Doğu"
Merkezefendi,3,70,60,2,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1800000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,155,3,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,100,3,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2350000,Kat Mülkiyeti,
Merkezefendi,3,120,110,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2500000,,
Merkezefendi,4,138,125,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3300000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,175,165,3,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3350000,Kat Mülkiyeti,
Merkezefendi,4,150,140,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2950000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,3,65,55,2,9,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,1350000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,180,170,5,0,Kombi,7,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3850000,Kat Mülkiyeti,Doğu
Merkezefendi,4,140,135,0,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,155,0,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3750000,,
Merkezefendi,4,150,140,1,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4000000,Kat Mülkiyeti,
Merkezefendi,4,160,155,3,8,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,6000000,,
Merkezefendi,4,155,145,4,0,Yerden Isıtma,7,Uygun,Eşyalı Değil,2,Sıfır,Evet,3200000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,60,50,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000,Kat Mülkiyeti,
Merkezefendi,3,125,110,1,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000,Kat Mülkiyeti,
Merkezefendi,4,170,165,2,1,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Evet,4000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2750000,,
Merkezefendi,4,209,190,3,4,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,İkinci El,Evet,5990000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,2,100,85,0,10,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1890000,Kat Mülkiyeti,"Kuzey, Batı"
Merkezefendi,3,110,80,0,10,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1750000,,Güney
Merkezefendi,4,155,140,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,1,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000,Kat Mülkiyeti,
Merkezefendi,3,80,75,7,32,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1465000,Kat Mülkiyeti,Güney
Merkezefendi,3,128,120,6,32,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1425000,,
Merkezefendi,3,130,120,1,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3200000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,130,125,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2200000,,
Merkezefendi,2,60,45,2,0,Yerden Isıtma,2,Uygun,Eşyalı,1,Sıfır,Evet,1550000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,100,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2050000,Kat Mülkiyeti,
Merkezefendi,3,110,90,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,1,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,145,0,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000,,
Merkezefendi,5,160,140,-1,3,Kombi,3,Bilinmiyor,Eşyalı Değil,2,Sıfır,Evet,2500000,Kat Mülkiyeti,
Merkezefendi,3,128,120,6,30,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Evet,1425000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,4,190,170,3,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6495000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,90,0,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1649000,Kat Mülkiyeti,
Merkezefendi,4,145,129,0,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3295000,Kat Mülkiyeti,"Kuzey, Doğu, Batı"
Merkezefendi,4,160,140,2,8,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,3200000,,
Merkezefendi,4,160,140,3,12,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3200000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,108,1,5,Kombi,2,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1950000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,185,160,2,0,Kombi,5,Uygun değil,Eşyalı Değil,2,Sıfır,Hayır,4950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,170,160,3,7,Kombi,5,Uygun değil,Eşyalı Değil,2,Sıfır,Evet,3250000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,205,190,3,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,140,130,1,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3600000,,
Merkezefendi,4,125,115,2,6,Kombi,2,Uygun,Eşyalı Değil,1,İkinci El,Evet,2100000,Arsa,"Kuzey, Doğu, Batı"
Merkezefendi,4,175,165,4,16,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2800000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Merkezefendi,4,145,140,3,0,Kombi,4,Uygun değil,Eşyalı Değil,1,Sıfır,Bilinmiyor,3400000,Kat Mülkiyeti,
Merkezefendi,4,150,145,0,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,155,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3200000,,
Merkezefendi,4,200,170,2,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6000000,Kat Mülkiyeti,"Kuzey, Batı"
Merkezefendi,4,170,155,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4500000,Kat Mülkiyeti,
Merkezefendi,5,220,192,5,0,Yerden Isıtma,9,Uygun,Eşyalı Değil,2,Sıfır,Evet,7350000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,165,145,5,18,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Evet,3700000,,"Güney, Batı"
Merkezefendi,5,215,205,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4850000,,"Güney, Doğu, Batı"
Merkezefendi,3,110,95,0,14,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1699000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,2,65,55,2,0,Yerden Isıtma,3,Uygun,Bilinmiyor,1,Sıfır,Evet,2350000,,
Merkezefendi,2,65,55,2,5,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1380000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,165,150,2,18,Kombi,2,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3100000,Kat Mülkiyeti,Batı
Merkezefendi,2,45,40,3,4,Yerden Isıtma,6,Uygun,Eşyalı,1,İkinci El,Hayır,1149000,Kat İrtifakı,
Merkezefendi,3,110,100,0,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,215,192,6,0,Kombi,9,Uygun,Eşyalı Değil,2,Sıfır,Evet,7500000,Kat Mülkiyeti,"Kuzey, Doğu, Batı"
Merkezefendi,4,150,145,0,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3070000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Merkezefendi,4,175,156,4,17,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,3250000,Kat Mülkiyeti,
Merkezefendi,3,120,110,1,17,Merkezi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2350000,Kat Mülkiyeti,"Kuzey, Batı"
Merkezefendi,3,120,110,2,14,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,2150000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,90,0,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,100,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,165,145,2,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,170,155,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,5800000,Kat Mülkiyeti,
Merkezefendi,4,150,140,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,70,65,2,4,Yerden Isıtma,3,Uygun,Eşyalı,1,İkinci El,Evet,1850000,,"Güney, Doğu, Batı"
Merkezefendi,5,220,200,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,7950000,Kat İrtifakı,"Kuzey, Doğu, Batı"
Merkezefendi,4,145,130,3,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2000000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,90,80,4,4,Kombi,7,Uygun,Eşyalı,1,İkinci El,Hayır,2300000,,
Merkezefendi,4,180,170,9,4,Kombi,6,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,4650000,Kat Mülkiyeti,
Merkezefendi,3,110,100,1,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2800000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,100,3,7,Yerden Isıtma,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1699000,Kat Mülkiyeti,
Merkezefendi,2,50,45,2,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1375000,,
Merkezefendi,3,90,85,3,4,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1200000,Kat Mülkiyeti,Batı
Merkezefendi,3,110,100,1,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1800000,,
Merkezefendi,3,100,90,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2300000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000,,
Merkezefendi,4,170,155,2,0,Yerden Isıtma,5,Uygun,Bilinmiyor,2,Sıfır,Hayır,4000000,Kat Mülkiyeti,
Merkezefendi,2,70,65,3,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,85,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,120,110,0,20,Kombi,4,Uygun,Eşyalı,1,İkinci El,Evet,2250000,,"Kuzey, Doğu, Batı"
Merkezefendi,4,185,160,1,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4190000,Kat İrtifakı,"Güney, Batı"
Merkezefendi,3,110,100,0,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1750000,,Güney
Merkezefendi,4,150,120,2,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000,Kat Mülkiyeti,
Merkezefendi,3,110,100,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2250000,,"Güney, Doğu"
Merkezefendi,3,125,115,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2500000,,
Merkezefendi,3,120,110,0,25,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1349000,Kat İrtifakı,
Merkezefendi,7,330,300,6,5,Kombi,7,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,5950000,,
Merkezefendi,3,110,100,4,31,Merkezi,8,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1575000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,150,3,12,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3100000,,
Merkezefendi,4,140,120,4,32,Merkezi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2050000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,200,180,3,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5850000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,90,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2200000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,135,128,2,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,3200000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,90,0,0,Kat Kaloriferi,2,Uygun değil,Eşyalı Değil,1,Sıfır,Hayır,1675000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,4,175,160,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000,,
Merkezefendi,4,135,120,4,21,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3250000,Kat Mülkiyeti,"Doğu, Batı"
Merkezefendi,4,175,165,5,0,Yerden Isıtma,9,Uygun,Eşyalı Değil,2,Sıfır,Evet,5500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
